Time(s),CH1(V)
-1.6924E-06,3.273175E-01
-1.6922E-06,2.900859E-01
-1.6920E-06,2.765014E-01
-1.6918E-06,2.689545E-01
-1.6916E-06,2.392698E-01
-1.6914E-06,1.673222E-01
-1.6912E-06,5.260853E-02
-1.6910E-06,-8.172718E-02
-1.6908E-06,-2.029815E-01
-1.6906E-06,-2.839855E-01
-1.6904E-06,-3.121607E-01
-1.6902E-06,-2.935449E-01
-1.6900E-06,-2.462507E-01
-1.6898E-06,-1.878876E-01
-1.6896E-06,-1.290214E-01
-1.6894E-06,-7.216771E-02
-1.6892E-06,-1.430776E-02
-1.6890E-06,4.657097E-02
-1.6888E-06,1.064434E-01
-1.6886E-06,1.562533E-01
-1.6884E-06,1.869442E-01
-1.6882E-06,1.919755E-01
-1.6880E-06,1.728566E-01
-1.6878E-06,1.361281E-01
-1.6876E-06,9.285893E-02
-1.6874E-06,5.361479E-02
-1.6872E-06,2.393012E-02
-1.6870E-06,6.823701E-03
-1.6868E-06,2.830107E-04
-1.6866E-06,-2.201194E-04
-1.6864E-06,-2.201194E-04
-1.6862E-06,-5.251420E-03
-1.6860E-06,-2.084845E-02
-1.6858E-06,-4.701121E-02
-1.6856E-06,-8.122405E-02
-1.6854E-06,-1.174494E-01
-1.6852E-06,-1.491466E-01
-1.6850E-06,-1.712843E-01
-1.6848E-06,-1.848688E-01
-1.6846E-06,-1.959377E-01
-1.6844E-06,-2.090191E-01
-1.6842E-06,-2.271318E-01
-1.6840E-06,-2.447413E-01
-1.6838E-06,-2.532945E-01
-1.6836E-06,-2.417225E-01
-1.6834E-06,-2.019753E-01
-1.6832E-06,-1.320402E-01
-1.6830E-06,-3.644548E-02
-1.6828E-06,7.323687E-02
-1.6826E-06,1.804036E-01
-1.6824E-06,2.634200E-01
-1.6822E-06,3.026642E-01
-1.6820E-06,2.860609E-01
-1.6818E-06,2.181383E-01
-1.6816E-06,1.225436E-01
-1.6814E-06,3.701150E-02
-1.6812E-06,2.830107E-04
-1.6810E-06,3.399272E-02
-1.6808E-06,1.321031E-01
-1.6806E-06,2.639231E-01
-1.6804E-06,3.836681E-01
-1.6802E-06,4.536031E-01
-1.6800E-06,4.571251E-01
-1.6798E-06,4.022839E-01
-1.6796E-06,3.137330E-01
-1.6794E-06,2.181383E-01
-1.6792E-06,1.341156E-01
-1.6790E-06,6.619304E-02
-1.6788E-06,9.842481E-03
-1.6786E-06,-4.298617E-02
-1.6784E-06,-9.732421E-02
-1.6782E-06,-1.541779E-01
-1.6780E-06,-2.090191E-01
-1.6778E-06,-2.558102E-01
-1.6776E-06,-2.870042E-01
-1.6774E-06,-2.960606E-01
-1.6772E-06,-2.779479E-01
-1.6770E-06,-2.306537E-01
-1.6768E-06,-1.561904E-01
-1.6766E-06,-6.059572E-02
-1.6764E-06,4.455845E-02
-1.6762E-06,1.446813E-01
-1.6760E-06,2.241759E-01
-1.6758E-06,2.679482E-01
-1.6756E-06,2.664388E-01
-1.6754E-06,2.221633E-01
-1.6752E-06,1.461907E-01
-1.6750E-06,5.965235E-02
-1.6748E-06,-1.380463E-02
-1.6746E-06,-5.858320E-02
-1.6744E-06,-6.814267E-02
-1.6742E-06,-5.103625E-02
-1.6740E-06,-2.185471E-02
-1.6738E-06,2.295531E-03
-1.6736E-06,1.084874E-02
-1.6734E-06,-2.232640E-03
-1.6732E-06,-3.493609E-02
-1.6730E-06,-8.072092E-02
-1.6728E-06,-1.315371E-01
-1.6726E-06,-1.778250E-01
-1.6724E-06,-2.135472E-01
-1.6722E-06,-2.346787E-01
-1.6720E-06,-2.442382E-01
-1.6718E-06,-2.502757E-01
-1.6716E-06,-2.593321E-01
-1.6714E-06,-2.724135E-01
-1.6712E-06,-2.794573E-01
-1.6710E-06,-2.633571E-01
-1.6708E-06,-2.070066E-01
-1.6706E-06,-1.048712E-01
-1.6704E-06,3.047081E-02
-1.6702E-06,1.698378E-01
-1.6700E-06,2.790170E-01
-1.6698E-06,3.323488E-01
-1.6696E-06,3.222862E-01
-1.6694E-06,2.639231E-01
-1.6692E-06,1.834223E-01
-1.6690E-06,1.109716E-01
-1.6688E-06,6.770243E-02
-1.6686E-06,6.116175E-02
-1.6684E-06,8.883390E-02
-1.6682E-06,1.411594E-01
-1.6680E-06,2.070695E-01
-1.6678E-06,2.775077E-01
-1.6676E-06,3.429146E-01
-1.6674E-06,3.917182E-01
-1.6672E-06,4.108371E-01
-1.6670E-06,3.866869E-01
-1.6668E-06,3.122236E-01
-1.6666E-06,1.924787E-01
-1.6664E-06,4.657097E-02
-1.6662E-06,-9.631795E-02
-1.6660E-06,-2.060003E-01
-1.6658E-06,-2.643634E-01
-1.6656E-06,-2.739229E-01
-1.6654E-06,-2.537977E-01
-1.6652E-06,-2.311568E-01
-1.6650E-06,-2.256224E-01
-1.6648E-06,-2.397100E-01
-1.6646E-06,-2.583258E-01
-1.6644E-06,-2.563133E-01
-1.6642E-06,-2.160629E-01
-1.6640E-06,-1.315371E-01
-1.6638E-06,-1.682341E-02
-1.6636E-06,1.054372E-01
-1.6634E-06,2.085788E-01
-1.6632E-06,2.749920E-01
-1.6630E-06,2.941110E-01
-1.6628E-06,2.684513E-01
-1.6626E-06,2.070695E-01
-1.6624E-06,1.250593E-01
-1.6622E-06,4.053341E-02
-1.6620E-06,-3.040792E-02
-1.6618E-06,-7.568962E-02
-1.6616E-06,-9.329917E-02
-1.6614E-06,-8.826787E-02
-1.6612E-06,-7.267084E-02
-1.6610E-06,-5.808007E-02
-1.6608E-06,-5.355190E-02
-1.6606E-06,-6.210511E-02
-1.6604E-06,-8.323658E-02
-1.6602E-06,-1.124181E-01
-1.6600E-06,-1.456247E-01
-1.6598E-06,-1.783281E-01
-1.6596E-06,-2.060003E-01
-1.6594E-06,-2.276349E-01
-1.6592E-06,-2.427288E-01
-1.6590E-06,-2.558102E-01
-1.6588E-06,-2.683884E-01
-1.6586E-06,-2.774448E-01
-1.6584E-06,-2.698978E-01
-1.6582E-06,-2.281380E-01
-1.6580E-06,-1.370715E-01
-1.6578E-06,1.289271E-03
-1.6576E-06,1.627940E-01
-1.6574E-06,3.036704E-01
-1.6572E-06,3.806493E-01
-1.6570E-06,3.695804E-01
-1.6568E-06,2.820358E-01
-1.6566E-06,1.617877E-01
-1.6564E-06,6.518678E-02
-1.6562E-06,3.449585E-02
-1.6560E-06,8.028068E-02
-1.6558E-06,1.753723E-01
-1.6556E-06,2.749920E-01
-1.6554E-06,3.403989E-01
-1.6552E-06,3.570022E-01
-1.6550E-06,3.383864E-01
-1.6548E-06,3.132299E-01
-1.6546E-06,3.026642E-01
-1.6544E-06,3.076954E-01
-1.6542E-06,3.071923E-01
-1.6540E-06,2.709670E-01
-1.6538E-06,1.819129E-01
-1.6536E-06,4.657097E-02
-1.6534E-06,-1.038649E-01
-1.6532E-06,-2.301505E-01
-1.6530E-06,-3.020981E-01
-1.6528E-06,-3.116576E-01
-1.6526E-06,-2.769416E-01
-1.6524E-06,-2.251192E-01
-1.6522E-06,-1.818501E-01
-1.6520E-06,-1.546810E-01
-1.6518E-06,-1.350590E-01
-1.6516E-06,-1.043680E-01
-1.6514E-06,-5.053312E-02
-1.6512E-06,2.644577E-02
-1.6510E-06,1.119779E-01
-1.6508E-06,1.839255E-01
-1.6506E-06,2.241759E-01
-1.6504E-06,2.251821E-01
-1.6502E-06,1.909693E-01
-1.6500E-06,1.351219E-01
-1.6498E-06,7.373999E-02
-1.6496E-06,1.940195E-02
-1.6494E-06,-1.833280E-02
-1.6492E-06,-3.745174E-02
-1.6490E-06,-3.946426E-02
-1.6488E-06,-3.091105E-02
-1.6486E-06,-2.135158E-02
-1.6484E-06,-1.984219E-02
-1.6482E-06,-3.292357E-02
-1.6480E-06,-6.059572E-02
-1.6478E-06,-9.782735E-02
-1.6476E-06,-1.360652E-01
-1.6474E-06,-1.682656E-01
-1.6472E-06,-1.919127E-01
-1.6470E-06,-2.100253E-01
-1.6468E-06,-2.256224E-01
-1.6466E-06,-2.422257E-01
-1.6464E-06,-2.578227E-01
-1.6462E-06,-2.678853E-01
-1.6460E-06,-2.658728E-01
-1.6458E-06,-2.442382E-01
-1.6456E-06,-1.959377E-01
-1.6454E-06,-1.179525E-01
-1.6452E-06,-1.229524E-02
-1.6450E-06,1.094622E-01
-1.6448E-06,2.236727E-01
-1.6446E-06,3.001485E-01
-1.6444E-06,3.157455E-01
-1.6442E-06,2.644263E-01
-1.6440E-06,1.668191E-01
-1.6438E-06,6.619304E-02
-1.6436E-06,8.836221E-03
-1.6434E-06,2.644577E-02
-1.6432E-06,1.180154E-01
-1.6430E-06,2.513449E-01
-1.6428E-06,3.791399E-01
-1.6426E-06,4.581313E-01
-1.6424E-06,4.697033E-01
-1.6422E-06,4.203966E-01
-1.6420E-06,3.358707E-01
-1.6418E-06,2.437979E-01
-1.6416E-06,1.627940E-01
-1.6414E-06,9.738711E-02
-1.6412E-06,4.204280E-02
-1.6410E-06,-1.128898E-02
-1.6408E-06,-6.914894E-02
-1.6406E-06,-1.335496E-01
-1.6404E-06,-2.009690E-01
-1.6402E-06,-2.638603E-01
-1.6400E-06,-3.121607E-01
-1.6398E-06,-3.337953E-01
-1.6396E-06,-3.197077E-01
-1.6394E-06,-2.663759E-01
-1.6392E-06,-1.778250E-01
-1.6390E-06,-6.613015E-02
-1.6388E-06,5.009288E-02
-1.6386E-06,1.527314E-01
-1.6384E-06,2.246790E-01
-1.6382E-06,2.558731E-01
-1.6380E-06,2.448042E-01
-1.6378E-06,1.975100E-01
-1.6376E-06,1.265686E-01
-1.6374E-06,5.009288E-02
-1.6372E-06,-1.581715E-02
-1.6370E-06,-5.858320E-02
-1.6368E-06,-7.418023E-02
-1.6366E-06,-6.814267E-02
-1.6364E-06,-5.002999E-02
-1.6362E-06,-3.242044E-02
-1.6360E-06,-2.386723E-02
-1.6358E-06,-2.990479E-02
-1.6356E-06,-5.002999E-02
-1.6354E-06,-8.172718E-02
-1.6352E-06,-1.194619E-01
-1.6350E-06,-1.587061E-01
-1.6348E-06,-1.944283E-01
-1.6346E-06,-2.231067E-01
-1.6344E-06,-2.467538E-01
-1.6342E-06,-2.678853E-01
-1.6340E-06,-2.885136E-01
-1.6338E-06,-3.066263E-01
-1.6336E-06,-3.131670E-01
-1.6334E-06,-2.960606E-01
-1.6332E-06,-2.427288E-01
-1.6330E-06,-1.511591E-01
-1.6328E-06,-3.141418E-02
-1.6326E-06,9.537458E-02
-1.6324E-06,2.020382E-01
-1.6322E-06,2.679482E-01
-1.6320E-06,2.825390E-01
-1.6318E-06,2.488292E-01
-1.6316E-06,1.829192E-01
-1.6314E-06,1.064434E-01
-1.6312E-06,4.254593E-02
-1.6310E-06,9.842481E-03
-1.6308E-06,1.889882E-02
-1.6306E-06,7.122435E-02
-1.6304E-06,1.562533E-01
-1.6302E-06,2.568793E-01
-1.6300E-06,3.494552E-01
-1.6298E-06,4.133528E-01
-1.6296E-06,4.319686E-01
-1.6294E-06,3.977557E-01
-1.6292E-06,3.142361E-01
-1.6290E-06,1.934849E-01
-1.6288E-06,5.713670E-02
-1.6286E-06,-7.015520E-02
-1.6284E-06,-1.677624E-01
-1.6282E-06,-2.246161E-01
-1.6280E-06,-2.447413E-01
-1.6278E-06,-2.447413E-01
-1.6276E-06,-2.447413E-01
-1.6274E-06,-2.588289E-01
-1.6272E-06,-2.839855E-01
-1.6270E-06,-3.056200E-01
-1.6268E-06,-3.000856E-01
-1.6266E-06,-2.517851E-01
-1.6264E-06,-1.582029E-01
-1.6262E-06,-3.242044E-02
-1.6260E-06,9.990276E-02
-1.6258E-06,2.136101E-01
-1.6256E-06,2.875703E-01
-1.6254E-06,3.112174E-01
-1.6252E-06,2.860609E-01
-1.6250E-06,2.206540E-01
-1.6248E-06,1.321031E-01
-1.6246E-06,4.003028E-02
-1.6244E-06,-3.644548E-02
-1.6242E-06,-8.474597E-02
-1.6240E-06,-1.018524E-01
-1.6238E-06,-9.430543E-02
-1.6236E-06,-7.468336E-02
-1.6234E-06,-5.657068E-02
-1.6232E-06,-5.002999E-02
-1.6230E-06,-5.908633E-02
-1.6228E-06,-8.172718E-02
-1.6226E-06,-1.139275E-01
-1.6224E-06,-1.511591E-01
-1.6222E-06,-1.878876E-01
-1.6220E-06,-2.200879E-01
-1.6218E-06,-2.457476E-01
-1.6216E-06,-2.668790E-01
-1.6214E-06,-2.854948E-01
-1.6212E-06,-3.051169E-01
-1.6210E-06,-3.212171E-01
-1.6208E-06,-3.202108E-01
-1.6206E-06,-2.824761E-01
-1.6204E-06,-1.939252E-01
-1.6202E-06,-5.355190E-02
-1.6200E-06,1.149967E-01
-1.6198E-06,2.704638E-01
-1.6196E-06,3.680710E-01
-1.6194E-06,3.821587E-01
-1.6192E-06,3.172549E-01
-1.6190E-06,2.090820E-01
-1.6188E-06,1.069466E-01
-1.6186E-06,5.260853E-02
-1.6184E-06,6.116175E-02
-1.6182E-06,1.180154E-01
-1.6180E-06,1.919755E-01
-1.6178E-06,2.523512E-01
-1.6176E-06,2.865640E-01
-1.6174E-06,2.996454E-01
-1.6172E-06,3.076954E-01
-1.6170E-06,3.212800E-01
-1.6168E-06,3.343613E-01
-1.6166E-06,3.278207E-01
-1.6164E-06,2.780108E-01
-1.6162E-06,1.748691E-01
-1.6160E-06,2.946455E-02
-1.6158E-06,-1.260026E-01
-1.6156E-06,-2.543008E-01
-1.6154E-06,-3.262484E-01
-1.6152E-06,-3.363110E-01
-1.6150E-06,-3.010919E-01
-1.6148E-06,-2.497726E-01
-1.6146E-06,-2.054972E-01
-1.6144E-06,-1.783281E-01
-1.6142E-06,-1.597123E-01
-1.6140E-06,-1.335496E-01
-1.6138E-06,-8.575223E-02
-1.6136E-06,-1.380463E-02
-1.6134E-06,7.172748E-02
-1.6132E-06,1.522283E-01
-1.6130E-06,2.100882E-01
-1.6128E-06,2.352447E-01
-1.6126E-06,2.256853E-01
-1.6124E-06,1.874474E-01
-1.6122E-06,1.310968E-01
-1.6120E-06,6.770243E-02
-1.6118E-06,8.333091E-03
-1.6116E-06,-3.896113E-02
-1.6114E-06,-6.965207E-02
-1.6112E-06,-8.424284E-02
-1.6110E-06,-8.575223E-02
-1.6108E-06,-8.223031E-02
-1.6106E-06,-8.072092E-02
-1.6104E-06,-8.675849E-02
-1.6102E-06,-1.028586E-01
-1.6100E-06,-1.290214E-01
-1.6098E-06,-1.627311E-01
-1.6096E-06,-1.989565E-01
-1.6094E-06,-2.326662E-01
-1.6092E-06,-2.578227E-01
-1.6090E-06,-2.704009E-01
-1.6088E-06,-2.709041E-01
-1.6086E-06,-2.623509E-01
-1.6084E-06,-2.497726E-01
-1.6082E-06,-2.321631E-01
-1.6080E-06,-2.019753E-01
-1.6078E-06,-1.456247E-01
-1.6076E-06,-5.254564E-02
-1.6074E-06,7.424312E-02
-1.6072E-06,2.110945E-01
-1.6070E-06,3.182612E-01
-1.6068E-06,3.575053E-01
-1.6066E-06,3.137330E-01
-1.6064E-06,2.050569E-01
-1.6062E-06,8.128694E-02
-1.6060E-06,1.289271E-03
-1.6058E-06,5.314311E-03
-1.6056E-06,9.587771E-02
-1.6054E-06,2.342385E-01
-1.6052E-06,3.645492E-01
-1.6050E-06,4.380061E-01
-1.6048E-06,4.390124E-01
-1.6046E-06,3.831650E-01
-1.6044E-06,3.076954E-01
-1.6042E-06,2.453073E-01
-1.6040E-06,2.080757E-01
-1.6038E-06,1.859380E-01
-1.6036E-06,1.542408E-01
-1.6034E-06,9.386519E-02
-1.6032E-06,-7.232494E-04
-1.6030E-06,-1.154369E-01
-1.6028E-06,-2.266286E-01
-1.6026E-06,-3.121607E-01
-1.6024E-06,-3.574424E-01
-1.6022E-06,-3.599581E-01
-1.6020E-06,-3.257453E-01
-1.6018E-06,-2.648665E-01
-1.6016E-06,-1.848688E-01
-1.6014E-06,-9.380230E-02
-1.6012E-06,1.289271E-03
-1.6010E-06,9.235580E-02
-1.6008E-06,1.683284E-01
-1.6006E-06,2.176352E-01
-1.6004E-06,2.317228E-01
-1.6002E-06,2.100882E-01
-1.6000E-06,1.587690E-01
-1.5998E-06,9.285893E-02
-1.5996E-06,2.745203E-02
-1.5994E-06,-2.336410E-02
-1.5992E-06,-5.455816E-02
-1.5990E-06,-6.663328E-02
-1.5988E-06,-6.663328E-02
-1.5986E-06,-6.260824E-02
-1.5984E-06,-6.210511E-02
-1.5982E-06,-6.965207E-02
-1.5980E-06,-8.575223E-02
-1.5978E-06,-1.093993E-01
-1.5976E-06,-1.370715E-01
-1.5974E-06,-1.637374E-01
-1.5972E-06,-1.848688E-01
-1.5970E-06,-2.004659E-01
-1.5968E-06,-2.125410E-01
-1.5966E-06,-2.281380E-01
-1.5964E-06,-2.512820E-01
-1.5962E-06,-2.814698E-01
-1.5960E-06,-3.091420E-01
-1.5958E-06,-3.181983E-01
-1.5956E-06,-2.940480E-01
-1.5954E-06,-2.276349E-01
-1.5952E-06,-1.244932E-01
-1.5950E-06,-1.226379E-03
-1.5948E-06,1.180154E-01
-1.5946E-06,2.100882E-01
-1.5944E-06,2.578856E-01
-1.5942E-06,2.548668E-01
-1.5940E-06,2.055601E-01
-1.5938E-06,1.275749E-01
-1.5936E-06,4.506158E-02
-1.5934E-06,-1.128898E-02
-1.5932E-06,-1.883593E-02
-1.5930E-06,3.248333E-02
-1.5928E-06,1.336125E-01
-1.5926E-06,2.568793E-01
-1.5924E-06,3.685742E-01
-1.5922E-06,4.385093E-01
-1.5920E-06,4.485719E-01
-1.5918E-06,4.002714E-01
-1.5916E-06,3.061861E-01
-1.5914E-06,1.889568E-01
-1.5912E-06,6.921183E-02
-1.5910E-06,-3.543922E-02
-1.5908E-06,-1.154369E-01
-1.5906E-06,-1.687687E-01
-1.5904E-06,-2.024784E-01
-1.5902E-06,-2.276349E-01
-1.5900E-06,-2.563133E-01
-1.5898E-06,-2.935449E-01
-1.5896E-06,-3.327891E-01
-1.5894E-06,-3.599581E-01
-1.5892E-06,-3.564362E-01
-1.5890E-06,-3.086388E-01
-1.5888E-06,-2.165660E-01
-1.5886E-06,-9.229291E-02
-1.5884E-06,4.153967E-02
-1.5882E-06,1.607815E-01
-1.5880E-06,2.453073E-01
-1.5878E-06,2.830421E-01
-1.5876E-06,2.714701E-01
-1.5874E-06,2.181383E-01
-1.5872E-06,1.371344E-01
-1.5870E-06,4.908662E-02
-1.5868E-06,-2.738914E-02
-1.5866E-06,-7.820527E-02
-1.5864E-06,-9.883361E-02
-1.5862E-06,-9.380230E-02
-1.5860E-06,-7.468336E-02
-1.5858E-06,-5.606755E-02
-1.5856E-06,-4.751434E-02
-1.5854E-06,-5.506129E-02
-1.5852E-06,-7.921153E-02
-1.5850E-06,-1.169463E-01
-1.5848E-06,-1.607186E-01
-1.5846E-06,-2.034847E-01
-1.5844E-06,-2.376975E-01
-1.5842E-06,-2.588289E-01
-1.5840E-06,-2.704009E-01
-1.5838E-06,-2.789541E-01
-1.5836E-06,-2.905262E-01
-1.5834E-06,-3.056200E-01
-1.5832E-06,-3.111545E-01
-1.5830E-06,-2.880105E-01
-1.5828E-06,-2.170692E-01
-1.5826E-06,-9.380230E-02
-1.5824E-06,6.216800E-02
-1.5822E-06,2.141133E-01
-1.5820E-06,3.202737E-01
-1.5818E-06,3.514678E-01
-1.5816E-06,3.076954E-01
-1.5814E-06,2.141133E-01
-1.5812E-06,1.129841E-01
-1.5810E-06,4.204280E-02
-1.5808E-06,2.141447E-02
-1.5806E-06,4.808036E-02
-1.5804E-06,1.044309E-01
-1.5802E-06,1.688316E-01
-1.5800E-06,2.276978E-01
-1.5798E-06,2.775077E-01
-1.5796E-06,3.197706E-01
-1.5794E-06,3.529772E-01
-1.5792E-06,3.685742E-01
-1.5790E-06,3.504615E-01
-1.5788E-06,2.850546E-01
-1.5786E-06,1.698378E-01
-1.5784E-06,2.141447E-02
-1.5782E-06,-1.315371E-01
-1.5780E-06,-2.553070E-01
-1.5778E-06,-3.267515E-01
-1.5776E-06,-3.448642E-01
-1.5774E-06,-3.252421E-01
-1.5772E-06,-2.945512E-01
-1.5770E-06,-2.729166E-01
-1.5768E-06,-2.653697E-01
-1.5766E-06,-2.608415E-01
-1.5764E-06,-2.397100E-01
-1.5762E-06,-1.868814E-01
-1.5760E-06,-1.003430E-01
-1.5758E-06,7.326831E-03
-1.5756E-06,1.144935E-01
-1.5754E-06,1.990194E-01
-1.5752E-06,2.468167E-01
-1.5750E-06,2.528543E-01
-1.5748E-06,2.201508E-01
-1.5746E-06,1.602784E-01
-1.5744E-06,8.581512E-02
-1.5742E-06,1.185500E-02
-1.5740E-06,-4.952686E-02
-1.5738E-06,-9.028039E-02
-1.5736E-06,-1.083931E-01
-1.5734E-06,-1.088962E-01
-1.5732E-06,-1.008461E-01
-1.5730E-06,-9.380230E-02
-1.5728E-06,-9.430543E-02
-1.5726E-06,-1.048712E-01
-1.5724E-06,-1.244932E-01
-1.5722E-06,-1.511591E-01
-1.5720E-06,-1.818501E-01
-1.5718E-06,-2.135472E-01
-1.5716E-06,-2.442382E-01
-1.5714E-06,-2.704009E-01
-1.5712E-06,-2.905262E-01
-1.5710E-06,-3.056200E-01
-1.5708E-06,-3.136701E-01
-1.5706E-06,-3.106513E-01
-1.5704E-06,-2.859980E-01
-1.5702E-06,-2.246161E-01
-1.5700E-06,-1.179525E-01
-1.5698E-06,2.795516E-02
-1.5696E-06,1.859380E-01
-1.5694E-06,3.132299E-01
-1.5692E-06,3.680710E-01
-1.5690E-06,3.338582E-01
-1.5688E-06,2.271947E-01
-1.5686E-06,9.990276E-02
-1.5684E-06,1.336439E-02
-1.5682E-06,9.339351E-03
-1.5680E-06,9.235580E-02
-1.5678E-06,2.246790E-01
-1.5676E-06,3.499584E-01
-1.5674E-06,4.208997E-01
-1.5672E-06,4.219060E-01
-1.5670E-06,3.715930E-01
-1.5668E-06,3.076954E-01
-1.5666E-06,2.619106E-01
-1.5664E-06,2.427917E-01
-1.5662E-06,2.322260E-01
-1.5660E-06,2.005288E-01
-1.5658E-06,1.250593E-01
-1.5656E-06,5.314311E-03
-1.5654E-06,-1.355621E-01
-1.5652E-06,-2.643634E-01
-1.5650E-06,-3.514049E-01
-1.5648E-06,-3.836052E-01
-1.5646E-06,-3.675050E-01
-1.5644E-06,-3.197077E-01
-1.5642E-06,-2.588289E-01
-1.5640E-06,-1.939252E-01
-1.5638E-06,-1.270089E-01
-1.5636E-06,-5.506129E-02
-1.5634E-06,2.292386E-02
-1.5632E-06,1.009090E-01
-1.5630E-06,1.653097E-01
-1.5628E-06,2.030444E-01
-1.5626E-06,2.060632E-01
-1.5624E-06,1.758754E-01
-1.5622E-06,1.225436E-01
-1.5620E-06,6.116175E-02
-1.5618E-06,5.817441E-03
-1.5616E-06,-3.493609E-02
-1.5614E-06,-5.958946E-02
-1.5612E-06,-7.015520E-02
-1.5610E-06,-7.418023E-02
-1.5608E-06,-7.619275E-02
-1.5606E-06,-8.223031E-02
-1.5604E-06,-9.531169E-02
-1.5602E-06,-1.164432E-01
-1.5600E-06,-1.436122E-01
-1.5598E-06,-1.743031E-01
-1.5596E-06,-2.039878E-01
-1.5594E-06,-2.301505E-01
-1.5592E-06,-2.522883E-01
-1.5590E-06,-2.719103E-01
-1.5588E-06,-2.900230E-01
-1.5586E-06,-3.051169E-01
-1.5584E-06,-3.131670E-01
-1.5582E-06,-3.066263E-01
-1.5580E-06,-2.804635E-01
-1.5578E-06,-2.291443E-01
-1.5576E-06,-1.531716E-01
-1.5574E-06,-5.707381E-02
-1.5572E-06,5.059601E-02
-1.5570E-06,1.547439E-01
-1.5568E-06,2.357479E-01
-1.5566E-06,2.729795E-01
-1.5564E-06,2.548668E-01
-1.5562E-06,1.844286E-01
-1.5560E-06,8.682138E-02
-1.5558E-06,7.861407E-04
-1.5556E-06,-3.443296E-02
-1.5554E-06,4.308051E-03
-1.5552E-06,1.109716E-01
-1.5550E-06,2.513449E-01
-1.5548E-06,3.796431E-01
-1.5546E-06,4.561188E-01
-1.5544E-06,4.626595E-01
-1.5542E-06,4.058058E-01
-1.5540E-06,3.102111E-01
-1.5538E-06,2.045538E-01
-1.5536E-06,1.089591E-01
-1.5534E-06,3.147707E-02
-1.5532E-06,-2.990479E-02
-1.5530E-06,-8.223031E-02
-1.5528E-06,-1.335496E-01
-1.5526E-06,-1.873845E-01
-1.5524E-06,-2.452444E-01
-1.5522E-06,-3.015950E-01
-1.5520E-06,-3.478830E-01
-1.5518E-06,-3.710269E-01
-1.5516E-06,-3.594550E-01
-1.5514E-06,-3.066263E-01
-1.5512E-06,-2.155598E-01
-1.5510E-06,-9.732421E-02
-1.5508E-06,2.896142E-02
-1.5506E-06,1.421657E-01
-1.5504E-06,2.241759E-01
-1.5502E-06,2.629169E-01
-1.5500E-06,2.538605E-01
-1.5498E-06,2.030444E-01
-1.5496E-06,1.240530E-01
-1.5494E-06,3.550211E-02
-1.5492E-06,-4.248304E-02
-1.5490E-06,-9.581482E-02
-1.5488E-06,-1.184557E-01
-1.5486E-06,-1.159400E-01
-1.5484E-06,-9.883361E-02
-1.5482E-06,-7.971466E-02
-1.5480E-06,-6.864581E-02
-1.5478E-06,-7.065833E-02
-1.5476E-06,-8.524910E-02
-1.5474E-06,-1.104056E-01
-1.5472E-06,-1.421028E-01
-1.5470E-06,-1.743031E-01
-1.5468E-06,-2.044909E-01
-1.5466E-06,-2.296474E-01
-1.5464E-06,-2.517851E-01
-1.5462E-06,-2.744260E-01
-1.5460E-06,-3.005888E-01
-1.5458E-06,-3.267515E-01
-1.5456E-06,-3.398329E-01
-1.5454E-06,-3.232296E-01
-1.5452E-06,-2.598352E-01
-1.5450E-06,-1.481403E-01
-1.5448E-06,-2.735770E-03
-1.5446E-06,1.436751E-01
-1.5444E-06,2.553699E-01
-1.5442E-06,3.061861E-01
-1.5440E-06,2.905890E-01
-1.5438E-06,2.241759E-01
-1.5436E-06,1.371344E-01
-1.5434E-06,6.166487E-02
-1.5432E-06,1.940195E-02
-1.5430E-06,1.789256E-02
-1.5428E-06,5.260853E-02
-1.5426E-06,1.124810E-01
-1.5424E-06,1.849317E-01
-1.5422E-06,2.614075E-01
-1.5420E-06,3.318457E-01
-1.5418E-06,3.861837E-01
-1.5416E-06,4.098308E-01
-1.5414E-06,3.886994E-01
-1.5412E-06,3.137330E-01
-1.5410E-06,1.899630E-01
-1.5408E-06,3.701150E-02
-1.5406E-06,-1.149338E-01
-1.5404E-06,-2.336725E-01
-1.5402E-06,-3.000856E-01
-1.5400E-06,-3.141733E-01
-1.5398E-06,-2.960606E-01
-1.5396E-06,-2.724135E-01
-1.5394E-06,-2.643634E-01
-1.5392E-06,-2.749291E-01
-1.5390E-06,-2.890168E-01
-1.5388E-06,-2.829792E-01
-1.5386E-06,-2.382006E-01
-1.5384E-06,-1.506560E-01
-1.5382E-06,-3.342670E-02
-1.5380E-06,8.933703E-02
-1.5378E-06,1.919755E-01
-1.5376E-06,2.563762E-01
-1.5374E-06,2.734826E-01
-1.5372E-06,2.453073E-01
-1.5370E-06,1.819129E-01
-1.5368E-06,9.839337E-02
-1.5366E-06,1.235813E-02
-1.5364E-06,-6.109885E-02
-1.5362E-06,-1.099025E-01
-1.5360E-06,-1.310339E-01
-1.5358E-06,-1.290214E-01
-1.5356E-06,-1.139275E-01
-1.5354E-06,-9.682108E-02
-1.5352E-06,-8.776474E-02
-1.5350E-06,-9.279604E-02
-1.5348E-06,-1.134244E-01
-1.5346E-06,-1.471341E-01
-1.5344E-06,-1.883907E-01
-1.5342E-06,-2.296474E-01
-1.5340E-06,-2.623509E-01
-1.5338E-06,-2.824761E-01
-1.5336E-06,-2.910293E-01
-1.5334E-06,-2.955574E-01
-1.5332E-06,-3.015950E-01
