LECROYWR640Zi,60762,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,19-Jun-2025 15:10:30,0                 
Time,Ampl
-5.88909821e-006,6.14421e-005
-5.88904821e-006,0.000131022
-5.88899821e-006,0.000218913
-5.88894821e-006,0.000323079
-5.88889821e-006,0.000425618
-5.88884821e-006,0.000503743
-5.88879821e-006,0.000551758
-5.88874821e-006,0.000576172
-5.88869821e-006,0.00056722
-5.88864821e-006,0.000498047
-5.88859821e-006,0.000352783
-5.88854821e-006,0.00013265
-5.88849821e-006,-0.000143636
-5.88844821e-006,-0.000437826
-5.88839821e-006,-0.00070109
-5.88834821e-006,-0.000892334
-5.88829821e-006,-0.00100464
-5.88824821e-006,-0.00104533
-5.88819821e-006,-0.00100871
-5.88814821e-006,-0.000910238
-5.88809821e-006,-0.000791829
-5.88804821e-006,-0.000686849
-5.88799821e-006,-0.000599365
-5.88794821e-006,-0.000517985
-5.88789821e-006,-0.00041748
-5.88784821e-006,-0.000274658
-5.88779821e-006,-0.000108643
-5.88774821e-006,4.88281e-005
-5.88769821e-006,0.000186768
-5.88764821e-006,0.000309245
-5.88759821e-006,0.00041626
-5.88754821e-006,0.000496826
-5.88749821e-006,0.000546468
-5.88744821e-006,0.000576986
-5.88739821e-006,0.000588786
-5.88734821e-006,0.000572103
-5.88729821e-006,0.000535482
-5.88724821e-006,0.000496419
-5.88719821e-006,0.000454508
-5.88714821e-006,0.000400798
-5.88709821e-006,0.000332438
-5.88704821e-006,0.000241699
-5.88699821e-006,0.000124105
-5.88694821e-006,-8.54492e-006
-5.88689821e-006,-0.00013387
-5.88684821e-006,-0.00021932
-5.88679821e-006,-0.000251058
-5.88674821e-006,-0.000251465
-5.88669821e-006,-0.000241699
-5.88664821e-006,-0.000229492
-5.88659821e-006,-0.000219727
-5.88654821e-006,-0.000208333
-5.88649821e-006,-0.000189209
-5.88644821e-006,-0.000165609
-5.88639821e-006,-0.000138753
-5.88634821e-006,-0.000106608
-5.88629821e-006,-7.73112e-005
-5.88624821e-006,-5.90007e-005
-5.88619821e-006,-4.06901e-005
-5.88614821e-006,-6.91732e-006
-5.88609821e-006,3.78418e-005
-5.88604821e-006,8.91113e-005
-5.88599821e-006,0.000157064
-5.88594821e-006,0.000239665
-5.88589821e-006,0.000328369
-5.88584821e-006,0.000408529
-5.88579821e-006,0.000460612
-5.88574821e-006,0.000480957
-5.88569821e-006,0.000463867
-5.88564821e-006,0.000422363
-5.88559821e-006,0.000391439
-5.88554821e-006,0.000376383
-5.88549821e-006,0.000367432
-5.88544821e-006,0.000363363
